inventory_year,survey_unit,county,plot_number,tree_number,diameter,height,SPCD,log_height,log_diameter
2022,3,25,3322,28,20.828,15.8496,97.0,2.7631442634117818,3.0362982353006527
2022,3,25,3322,30,18.034,13.716000000000001,97.0,2.618563034600674,2.892258865077715
2022,3,25,3337,1,8.636,4.8768,97.0,1.5844892670701354,2.155939512652561
2022,3,25,3337,3,43.18,22.86,97.0,3.1293886583666644,3.7653774250866614
2022,3,27,749,13,6.096,4.2672,97.0,1.4509578744456126,1.807632818384345
2022,3,27,812,3,28.194,22.250400000000003,97.0,3.102359985978745,3.3391091893487337
2022,3,27,812,21,28.194,22.250400000000003,97.0,3.102359985978745,3.3391091893487337
2022,3,27,1064,4,5.842,3.9624,97.0,1.376849902291891,1.7650732039655492
2022,3,27,1064,6,16.002,9.144,97.0,2.2130979264925097,2.7727137144279324
2022,3,27,1064,7,15.748000000000001,9.4488,97.0,2.2458877493155005,2.756713373081491
2022,3,27,1064,8,33.274,20.7264,97.0,3.0314082500064607,3.504776311237551
2022,3,27,1064,11,13.716000000000001,7.010400000000001,97.0,1.947394760759504,2.618563034600674
